Date;AveragePrice;Large Bags;year;region
2017-05-28;0.81;205430.31;2017;PhoenixTucson
2017-05-21;0.74;175110.65;2017;PhoenixTucson
2017-05-14;0.69;154056.43;2017;PhoenixTucson
2017-05-07;0.65;219720.7;2017;PhoenixTucson
2017-04-30;0.75;220515.1;2017;PhoenixTucson
2017-04-23;0.7;263385.27;2017;PhoenixTucson
2017-04-16;0.73;193282.99;2017;PhoenixTucson
2017-04-09;0.65;171728.88;2017;PhoenixTucson
2017-04-02;0.67;197107.86;2017;PhoenixTucson
2017-03-26;0.57;174184.87;2017;PhoenixTucson
2017-03-19;0.68;188397.54;2017;PhoenixTucson
2017-03-12;0.65;113409.58;2017;PhoenixTucson
2017-03-05;0.67;136918.26;2017;PhoenixTucson
2017-02-26;0.65;169659.73;2017;PhoenixTucson
2017-02-19;0.67;145260.82;2017;PhoenixTucson
2017-02-12;0.54;269542.95;2017;PhoenixTucson
2017-02-05;0.46;330583.1;2017;PhoenixTucson
2017-01-29;0.58;202520.2;2017;PhoenixTucson
2017-01-22;0.54;280317.27;2017;PhoenixTucson
2017-01-15;0.6;267595.1;2017;PhoenixTucson
2017-01-08;0.73;191804.69;2017;PhoenixTucson
2017-01-01;0.63;151421.21;2017;PhoenixTucson
2017-12-31;1.01;13299.18;2017;Pittsburgh
2017-12-24;1.29;6235.7;2017;Pittsburgh
2017-12-17;1.01;12957.2;2017;Pittsburgh
2017-12-10;1.27;6411.19;2017;Pittsburgh
2017-12-03;1.18;7383;2017;Pittsburgh
2017-11-26;1.02;12148;2017;Pittsburgh
2017-11-19;1.5;5660;2017;Pittsburgh
2017-11-12;1.51;5858;2017;Pittsburgh
2017-11-05;1.54;4843.65;2017;Pittsburgh
2017-10-29;1.52;5823.95;2017;Pittsburgh
2017-10-22;1.54;6485.92;2017;Pittsburgh
2017-10-15;1.56;8015.23;2017;Pittsburgh
2017-10-08;1.6;7542.51;2017;Pittsburgh
2017-10-01;1.33;11333.22;2017;Pittsburgh
2017-09-24;1.32;8788.42;2017;Pittsburgh
2017-09-17;1.29;7722.93;2017;Pittsburgh
2017-09-10;1.31;7239.64;2017;Pittsburgh
2017-09-03;1.31;6839.85;2017;Pittsburgh
2017-08-27;1.28;7352.42;2017;Pittsburgh
2017-08-20;1.29;7058.93;2017;Pittsburgh
2017-08-13;1.27;7035.2;2017;Pittsburgh
2017-08-06;1.29;6373.29;2017;Pittsburgh
2017-07-30;1.29;6275.57;2017;Pittsburgh
2017-07-23;1.29;7230.18;2017;Pittsburgh
2017-07-16;1.26;6868.5;2017;Pittsburgh
2017-07-09;1.25;6444.04;2017;Pittsburgh
2017-07-02;1.25;6770.1;2017;Pittsburgh
2017-06-25;1.26;8391.6;2017;Pittsburgh
2017-06-18;1.29;8201.54;2017;Pittsburgh
2017-06-11;1.33;7650.36;2017;Pittsburgh
2017-06-04;1.33;8279.86;2017;Pittsburgh
2017-05-28;1.32;7658.58;2017;Pittsburgh
2017-05-21;1.02;14778.49;2017;Pittsburgh
2017-05-14;1.33;3086.53;2017;Pittsburgh
2017-05-07;1.03;14979.66;2017;Pittsburgh
2017-04-30;1.05;14958.2;2017;Pittsburgh
2017-04-23;1.34;7732.63;2017;Pittsburgh
2017-04-16;1.33;6777.05;2017;Pittsburgh
2017-04-09;1.36;7553.28;2017;Pittsburgh
2017-04-02;1.37;8500.47;2017;Pittsburgh
2017-03-26;1.34;7432.2;2017;Pittsburgh
2017-03-19;1.34;7133.9;2017;Pittsburgh
2017-03-12;1.34;6941.81;2017;Pittsburgh
2017-03-05;1.02;15705.98;2017;Pittsburgh
2017-02-26;1.33;6724.11;2017;Pittsburgh
2017-02-19;1.33;5416.96;2017;Pittsburgh
2017-02-12;1.28;5547.58;2017;Pittsburgh
2017-02-05;1.02;11383.78;2017;Pittsburgh
2017-01-29;1.26;5446.33;2017;Pittsburgh
2017-01-22;1.04;11041.3;2017;Pittsburgh
2017-01-15;1.08;12376.14;2017;Pittsburgh
2017-01-08;1.02;9698.08;2017;Pittsburgh
2017-01-01;1.02;9264.2;2017;Pittsburgh
2017-12-31;1.02;97986.16;2017;Plains
2017-12-24;1.26;108754.39;2017;Plains
2017-12-17;1.05;111973.42;2017;Plains
2017-12-10;1.15;133584.89;2017;Plains
2017-12-03;1.19;128385;2017;Plains
2017-11-26;1.28;110958;2017;Plains
2017-11-19;1.12;104210;2017;Plains
2017-11-12;1.26;113198;2017;Plains
2017-11-05;1.48;88977.53;2017;Plains
2017-10-29;1.38;77029.46;2017;Plains
2017-10-22;1.48;68736.06;2017;Plains
2017-10-15;1.77;77059.87;2017;Plains
2017-10-08;1.81;100043.45;2017;Plains
2017-10-01;1.77;101858.27;2017;Plains
2017-09-24;1.75;72783.69;2017;Plains
2017-09-17;1.66;54079.47;2017;Plains
2017-09-10;1.6;40820.99;2017;Plains
2017-09-03;1.58;43196.91;2017;Plains
2017-08-27;1.37;36075.49;2017;Plains
2017-08-20;1.53;34478.09;2017;Plains
2017-08-13;1.43;35663.55;2017;Plains
2017-08-06;1.43;44108.31;2017;Plains
2017-07-30;1.46;37912.23;2017;Plains
2017-07-23;1.39;46069.1;2017;Plains
2017-07-16;1.38;50390.43;2017;Plains
2017-07-09;1.32;5457.82;2017;Plains
2017-07-02;1.31;6808.01;2017;Plains
2017-06-25;1.35;29126.86;2017;Plains
2017-06-18;1.35;34954.01;2017;Plains
2017-06-11;1.31;27923.27;2017;Plains
2017-06-04;1.31;35312.21;2017;Plains
2017-05-28;1.38;29543.77;2017;Plains
2017-05-21;1.33;31630.61;2017;Plains
2017-05-14;1.33;49821.03;2017;Plains
2017-05-07;1.13;71124.76;2017;Plains
2017-04-30;1.19;38654.81;2017;Plains
2017-04-23;1.18;8038.24;2017;Plains
2017-04-16;1.35;5479.2;2017;Plains
2017-04-09;1.28;5367.56;2017;Plains
2017-04-02;1.29;6543.51;2017;Plains
2017-03-26;1.33;5044.13;2017;Plains
2017-03-19;1.3;20075.74;2017;Plains
2017-03-12;1.29;4019.84;2017;Plains
2017-03-05;1.25;36578.51;2017;Plains
2017-02-26;1.05;58328.14;2017;Plains
2017-02-19;0.96;44324.73;2017;Plains
2017-02-12;0.94;53465.68;2017;Plains
2017-02-05;0.76;21646.18;2017;Plains
2017-01-29;1.06;55896.78;2017;Plains
2017-01-22;1.09;48648.26;2017;Plains
2017-01-15;1.05;46315.29;2017;Plains
2017-01-08;1.06;32676.07;2017;Plains
2017-01-01;0.83;13008.21;2017;Plains
2017-12-31;0.89;50366.11;2017;Portland
2017-12-24;1.33;61593.08;2017;Portland
2017-12-17;1.31;52414.62;2017;Portland
2017-12-10;1.29;57068.55;2017;Portland
2017-12-03;0.88;39575;2017;Portland
2017-11-26;1.48;48468;2017;Portland
2017-11-19;1.53;72816;2017;Portland
2017-11-12;1.11;54586;2017;Portland
2017-11-05;1.03;42932.34;2017;Portland
2017-10-29;1.29;47898.67;2017;Portland
2017-10-22;1.36;40584.24;2017;Portland
2017-10-15;1.25;52424.48;2017;Portland
2017-10-08;1.9;54855.78;2017;Portland
2017-10-01;1.84;52994.8;2017;Portland
2017-09-24;1.82;57417.88;2017;Portland
2017-09-17;1.83;70070.11;2017;Portland
2017-09-10;1.87;71546.81;2017;Portland
2017-09-03;1.76;61915.21;2017;Portland
2017-08-27;1.34;52445.78;2017;Portland
2017-08-20;1.32;55932.31;2017;Portland
2017-08-13;1.71;81462.18;2017;Portland
2017-08-06;1.58;89822.94;2017;Portland
2017-07-30;1.34;87177.01;2017;Portland
2017-07-23;1.15;87801.41;2017;Portland
2017-07-16;1.38;91624.34;2017;Portland
2017-07-09;0.7;5097.49;2017;Portland
2017-07-02;0.99;1832.24;2017;Portland
2017-06-25;0.96;634.51;2017;Portland
2017-06-18;0.97;312.53;2017;Portland
2017-06-11;1;1316.91;2017;Portland
2017-06-04;1.12;2161.68;2017;Portland
2017-05-28;0.97;2179.16;2017;Portland
2017-05-21;1.01;433.9;2017;Portland
2017-05-14;0.95;14659.64;2017;Portland
2017-05-07;0.91;58789;2017;Portland
2017-04-30;0.84;1439.44;2017;Portland
2017-04-23;0.91;588.26;2017;Portland
2017-04-16;0.98;732.22;2017;Portland
2017-04-09;1.08;3215.76;2017;Portland
2017-04-02;1.12;1923.63;2017;Portland
2017-03-26;1.12;4248.56;2017;Portland
2017-03-19;1.11;1589.36;2017;Portland
2017-03-12;0.84;35442.63;2017;Portland
2017-03-05;0.89;177251.57;2017;Portland
2017-02-26;0.7;219524.32;2017;Portland
2017-02-19;0.76;169575.72;2017;Portland
2017-02-12;0.77;38270.41;2017;Portland
2017-02-05;0.68;57776.33;2017;Portland
2017-01-29;0.76;138350.97;2017;Portland
2017-01-22;0.87;62282.17;2017;Portland
2017-01-15;0.85;27321.98;2017;Portland
2017-01-08;0.85;46173.85;2017;Portland
2017-01-01;0.73;17284.95;2017;Portland
2017-12-31;0.92;9970.33;2017;RaleighGreensboro
2017-12-24;1.27;2858.85;2017;RaleighGreensboro
2017-12-17;1.24;2310.02;2017;RaleighGreensboro
2017-12-10;1.03;4863.96;2017;RaleighGreensboro
2017-12-03;1.18;3222;2017;RaleighGreensboro
2017-11-26;1.36;2032;2017;RaleighGreensboro
2017-11-19;1.36;2925;2017;RaleighGreensboro
2017-11-12;1.4;2553;2017;RaleighGreensboro
2017-11-05;1.39;2431.53;2017;RaleighGreensboro
2017-10-29;1.48;3216.32;2017;RaleighGreensboro
2017-10-22;1.63;2580.36;2017;RaleighGreensboro
2017-10-15;1.63;5987.32;2017;RaleighGreensboro
2017-10-08;1.7;3637.01;2017;RaleighGreensboro
2017-10-01;1.63;3978.13;2017;RaleighGreensboro
2017-09-24;1.54;3944.44;2017;RaleighGreensboro
2017-09-17;1.47;2026.59;2017;RaleighGreensboro
2017-09-10;1.57;1770.41;2017;RaleighGreensboro
2017-09-03;1.54;2160.35;2017;RaleighGreensboro
2017-08-27;1.47;2240.68;2017;RaleighGreensboro
2017-08-20;1.42;3695.01;2017;RaleighGreensboro
2017-08-13;1.39;5384.33;2017;RaleighGreensboro
2017-08-06;1.29;3590.34;2017;RaleighGreensboro
2017-07-30;1.31;4554.7;2017;RaleighGreensboro
2017-07-23;1.31;3974.97;2017;RaleighGreensboro
2017-07-16;1.3;3044.24;2017;RaleighGreensboro
2017-07-09;1.25;1835.65;2017;RaleighGreensboro
2017-07-02;1.22;2159.55;2017;RaleighGreensboro
2017-06-25;1.24;1991.62;2017;RaleighGreensboro
2017-06-18;1.34;1772.51;2017;RaleighGreensboro
2017-06-11;1.3;1864.28;2017;RaleighGreensboro
2017-06-04;1.43;2878.53;2017;RaleighGreensboro
2017-05-28;1.41;3820.35;2017;RaleighGreensboro
2017-05-21;1.39;3162.07;2017;RaleighGreensboro
2017-05-14;1.33;1812.26;2017;RaleighGreensboro
2017-05-07;1.33;3117.77;2017;RaleighGreensboro
2017-04-30;1.44;3670.93;2017;RaleighGreensboro
2017-04-23;1.4;1590.8;2017;RaleighGreensboro
2017-04-16;1.44;866.17;2017;RaleighGreensboro
2017-04-09;1.45;1204.84;2017;RaleighGreensboro
2017-04-02;1.39;1399.4;2017;RaleighGreensboro
2017-03-26;1.41;1419.46;2017;RaleighGreensboro
2017-03-19;1.39;1290.41;2017;RaleighGreensboro
2017-03-12;1.42;1291.68;2017;RaleighGreensboro
2017-03-05;1.32;1311.53;2017;RaleighGreensboro
2017-02-26;1.21;1311.22;2017;RaleighGreensboro
2017-02-19;1.27;1060.66;2017;RaleighGreensboro
2017-02-12;1.18;1502.38;2017;RaleighGreensboro
2017-02-05;0.97;2607.08;2017;RaleighGreensboro
2017-01-29;1.26;2185.89;2017;RaleighGreensboro
2017-01-22;1.14;3984.25;2017;RaleighGreensboro
2017-01-15;1.27;2435.17;2017;RaleighGreensboro
2017-01-08;1.22;2051.56;2017;RaleighGreensboro
2017-01-01;1.18;2664.58;2017;RaleighGreensboro
2017-12-31;0.83;11720.6;2017;RichmondNorfolk
2017-12-24;1.19;8969.67;2017;RichmondNorfolk
2017-12-17;1.13;4954.83;2017;RichmondNorfolk
2017-12-10;1.04;5623.61;2017;RichmondNorfolk
2017-12-03;1.02;4865;2017;RichmondNorfolk
2017-11-26;1.24;3363;2017;RichmondNorfolk
2017-11-19;1.23;3227;2017;RichmondNorfolk
2017-11-12;1.26;2411;2017;RichmondNorfolk
2017-11-05;1.15;3547.7;2017;RichmondNorfolk
2017-10-29;1.33;3026.42;2017;RichmondNorfolk
2017-10-22;1.39;2854.93;2017;RichmondNorfolk
2017-10-15;1.46;6056.28;2017;RichmondNorfolk
2017-10-08;1.62;4231.76;2017;RichmondNorfolk
2017-10-01;1.54;5430.36;2017;RichmondNorfolk
2017-09-24;1.47;2562.92;2017;RichmondNorfolk
2017-09-17;1.44;2293.63;2017;RichmondNorfolk
2017-09-10;1.47;2082.52;2017;RichmondNorfolk
2017-09-03;1.44;2370.44;2017;RichmondNorfolk
2017-08-27;1.38;3209.24;2017;RichmondNorfolk
2017-08-20;1.33;5869.87;2017;RichmondNorfolk
2017-08-13;1.35;4184.26;2017;RichmondNorfolk
2017-08-06;1.26;2762.99;2017;RichmondNorfolk
2017-07-30;1.26;4529.73;2017;RichmondNorfolk
2017-07-23;1.13;1952.87;2017;RichmondNorfolk
2017-07-16;1.17;2757.35;2017;RichmondNorfolk
2017-07-09;1.19;2634.16;2017;RichmondNorfolk
2017-07-02;1.21;2797.05;2017;RichmondNorfolk
2017-06-25;1.21;4301.84;2017;RichmondNorfolk
2017-06-18;1.28;1746.59;2017;RichmondNorfolk
2017-06-11;1.31;57.59;2017;RichmondNorfolk
2017-06-04;1.38;1729.76;2017;RichmondNorfolk
2017-05-28;1.25;6414.46;2017;RichmondNorfolk
2017-05-21;1.17;4363.23;2017;RichmondNorfolk
2017-05-14;1.13;4141.01;2017;RichmondNorfolk
2017-05-07;1.12;2975.91;2017;RichmondNorfolk
2017-04-30;1.18;3730.86;2017;RichmondNorfolk
2017-04-23;1.25;577.83;2017;RichmondNorfolk
2017-04-16;1.28;787.45;2017;RichmondNorfolk
2017-04-09;1.22;508.99;2017;RichmondNorfolk
2017-04-02;1.19;98.86;2017;RichmondNorfolk
2017-03-26;1.26;695.01;2017;RichmondNorfolk
2017-03-19;1.29;1688.81;2017;RichmondNorfolk
2017-03-12;1.35;1946.25;2017;RichmondNorfolk
2017-03-05;1.31;1522.2;2017;RichmondNorfolk
2017-02-26;1.13;965.37;2017;RichmondNorfolk
2017-02-19;1.18;1175.74;2017;RichmondNorfolk
2017-02-12;1.13;1071.63;2017;RichmondNorfolk
2017-02-05;1;1531.21;2017;RichmondNorfolk
2017-01-29;1.18;929.75;2017;RichmondNorfolk
2017-01-22;1.13;1617.35;2017;RichmondNorfolk
2017-01-15;1.15;1164.58;2017;RichmondNorfolk
2017-01-08;1.18;975.99;2017;RichmondNorfolk
2017-01-01;1.11;1104.32;2017;RichmondNorfolk
2017-12-31;0.81;21865.75;2017;Roanoke
2017-12-24;1.09;11139.71;2017;Roanoke
2017-12-17;1.08;6554.89;2017;Roanoke
2017-12-10;1.05;5284.43;2017;Roanoke
2017-12-03;0.99;5518;2017;Roanoke
2017-11-26;1.16;4082;2017;Roanoke
2017-11-19;1.09;4130;2017;Roanoke
2017-11-12;1.19;4235;2017;Roanoke
2017-11-05;1.08;6641.68;2017;Roanoke
2017-10-29;1.3;2255.63;2017;Roanoke
2017-10-22;1.42;3297.64;2017;Roanoke
2017-10-15;1.49;4815.17;2017;Roanoke
2017-10-08;1.66;6362.51;2017;Roanoke
2017-10-01;1.59;6874.87;2017;Roanoke
2017-09-24;1.51;4111.19;2017;Roanoke
2017-09-17;1.5;3583.02;2017;Roanoke
2017-09-10;1.53;4896.36;2017;Roanoke
2017-09-03;1.45;5061.79;2017;Roanoke
2017-08-27;1.43;5540.82;2017;Roanoke
2017-08-20;1.41;5474.94;2017;Roanoke
2017-08-13;1.38;4721.95;2017;Roanoke
2017-08-06;1.29;3335.53;2017;Roanoke
2017-07-30;1.29;5730.57;2017;Roanoke
2017-07-23;1.17;3505.26;2017;Roanoke
2017-07-16;1.16;6304.08;2017;Roanoke
2017-07-09;1.11;2538.68;2017;Roanoke
2017-07-02;1.13;4063.51;2017;Roanoke
2017-06-25;1.15;9493.4;2017;Roanoke
2017-06-18;1.16;2860.69;2017;Roanoke
2017-06-11;1.16;610.47;2017;Roanoke
2017-06-04;1.23;4011.89;2017;Roanoke
2017-05-28;1.15;13638.09;2017;Roanoke
2017-05-21;1.01;9942.08;2017;Roanoke
2017-05-14;0.99;7994.41;2017;Roanoke
2017-05-07;1.02;2951.72;2017;Roanoke
2017-04-30;1.22;5352.65;2017;Roanoke
2017-04-23;1.24;3372.24;2017;Roanoke
2017-04-16;1.2;1105.91;2017;Roanoke
2017-04-09;1.26;1180.59;2017;Roanoke
2017-04-02;1.15;1015.56;2017;Roanoke
2017-03-26;1.21;895.55;2017;Roanoke
2017-03-19;1.23;935.16;2017;Roanoke
2017-03-12;1.26;1585.65;2017;Roanoke
2017-03-05;1.15;737.78;2017;Roanoke
2017-02-26;1.13;738.67;2017;Roanoke
2017-02-19;1.12;767.33;2017;Roanoke
2017-02-12;1.03;1245.13;2017;Roanoke
2017-02-05;0.97;1337.38;2017;Roanoke
2017-01-29;1.13;963.85;2017;Roanoke
2017-01-22;1.04;883.94;2017;Roanoke
2017-01-15;1.06;780.93;2017;Roanoke
2017-01-08;1.13;842.22;2017;Roanoke
2017-01-01;0.97;535.56;2017;Roanoke
2017-12-31;1.03;521.92;2017;Sacramento
2017-12-24;1.14;579.63;2017;Sacramento
2017-12-17;1.2;868.99;2017;Sacramento
2017-12-10;1.07;526.67;2017;Sacramento
2017-12-03;1.17;502;2017;Sacramento
2017-11-26;1.45;467;2017;Sacramento
2017-11-19;1.45;822;2017;Sacramento
2017-11-12;1.23;546;2017;Sacramento
2017-11-05;1.36;429.99;2017;Sacramento
2017-10-29;1.45;515.55;2017;Sacramento
2017-10-22;1.58;468.16;2017;Sacramento
2017-10-15;1.68;833.74;2017;Sacramento
2017-10-08;1.66;1407.04;2017;Sacramento
2017-10-01;1.74;1572.23;2017;Sacramento
2017-09-24;1.7;2069.24;2017;Sacramento
2017-09-17;1.61;587.02;2017;Sacramento
2017-09-10;1.63;98.13;2017;Sacramento
2017-09-03;1.79;91.47;2017;Sacramento
2017-08-27;1.87;109.39;2017;Sacramento
2017-08-20;1.82;1275.43;2017;Sacramento
2017-08-13;1.44;1227.58;2017;Sacramento
2017-08-06;1.46;1200.78;2017;Sacramento
2017-07-30;1.41;1129.77;2017;Sacramento
2017-07-23;1.46;1268.44;2017;Sacramento
2017-07-16;1.58;1102.05;2017;Sacramento
2017-07-09;1.44;669.37;2017;Sacramento
2017-07-02;1.55;676.52;2017;Sacramento
2017-06-25;1.5;561.33;2017;Sacramento
2017-06-18;1.59;757.39;2017;Sacramento
2017-06-11;1.55;601.47;2017;Sacramento
2017-06-04;1.61;316.75;2017;Sacramento
2017-05-28;1.55;373.83;2017;Sacramento
2017-05-21;1.64;475.5;2017;Sacramento
2017-05-14;1.56;509.35;2017;Sacramento
2017-05-07;1.4;567.71;2017;Sacramento
2017-04-30;1.62;210.89;2017;Sacramento
2017-04-23;1.6;117.06;2017;Sacramento
2017-04-16;1.58;158.31;2017;Sacramento
2017-04-09;1.36;5.97;2017;Sacramento
2017-04-02;1.58;47.72;2017;Sacramento
2017-03-26;1.57;95.41;2017;Sacramento
2017-03-19;1.59;38.6;2017;Sacramento
2017-03-12;1.61;80.43;2017;Sacramento
2017-03-05;1.32;393.58;2017;Sacramento
2017-02-26;1.08;242.71;2017;Sacramento
2017-02-19;1.2;8.93;2017;Sacramento
2017-02-12;1.08;186.04;2017;Sacramento
2017-02-05;0.98;43.35;2017;Sacramento
2017-01-29;1.08;35.56;2017;Sacramento
2017-01-22;0.98;487.79;2017;Sacramento
2017-01-15;1.2;2404.85;2017;Sacramento
2017-01-08;1.15;4336.66;2017;Sacramento
2017-01-01;0.98;2018.22;2017;Sacramento
2017-12-31;0.98;4704.4;2017;SanDiego
2017-12-24;1.17;4227.67;2017;SanDiego
2017-12-17;0.73;4196.3;2017;SanDiego
2017-12-10;1.13;8734.03;2017;SanDiego
2017-12-03;1.08;4828;2017;SanDiego
2017-11-26;1.24;9153;2017;SanDiego
2017-11-19;1.25;9919;2017;SanDiego
2017-11-12;1.16;5510;2017;SanDiego
2017-11-05;1.04;3916.8;2017;SanDiego
2017-10-29;1;4481.98;2017;SanDiego
2017-10-22;1.57;4057.7;2017;SanDiego
2017-10-15;1.67;4357;2017;SanDiego
2017-10-08;1.83;4152.36;2017;SanDiego
2017-10-01;1.78;4038.26;2017;SanDiego
2017-09-24;1.74;3117.48;2017;SanDiego
2017-09-17;1.71;3908.37;2017;SanDiego
2017-09-10;1.71;4603.67;2017;SanDiego
2017-09-03;1.52;5456.55;2017;SanDiego
2017-08-27;1.79;4535.81;2017;SanDiego
2017-08-20;1.65;6993.62;2017;SanDiego
2017-08-13;1.24;7028.31;2017;SanDiego
2017-08-06;1.34;6642.56;2017;SanDiego
2017-07-30;1.48;6750.08;2017;SanDiego
2017-07-23;1.46;4401.18;2017;SanDiego
2017-07-16;1.48;4884.6;2017;SanDiego
2017-07-09;1.21;150.33;2017;SanDiego
2017-07-02;1.23;47.57;2017;SanDiego
2017-06-25;1.05;197.32;2017;SanDiego
2017-06-18;1.1;386.74;2017;SanDiego
2017-06-11;1.17;160.56;2017;SanDiego
2017-06-04;1.13;163.34;2017;SanDiego
2017-05-28;1.27;21.92;2017;SanDiego
2017-05-21;1.27;65.33;2017;SanDiego
2017-05-14;1.08;90.47;2017;SanDiego
2017-05-07;1.05;202.29;2017;SanDiego
2017-04-30;1.18;128.23;2017;SanDiego
2017-04-23;1.18;1068.32;2017;SanDiego
2017-04-16;1.29;122.45;2017;SanDiego
2017-04-09;1.22;2652.89;2017;SanDiego
2017-04-02;1.22;4013.58;2017;SanDiego
2017-03-26;1.28;285.62;2017;SanDiego
2017-03-19;1.25;1291.35;2017;SanDiego
2017-03-12;1.24;1039.66;2017;SanDiego
2017-03-05;1.04;549.71;2017;SanDiego
2017-02-26;0.88;3449.2;2017;SanDiego
2017-02-19;0.97;5009.67;2017;SanDiego
2017-02-12;0.7;7652.81;2017;SanDiego
2017-02-05;0.63;2886.85;2017;SanDiego
2017-01-29;0.65;13407.3;2017;SanDiego
2017-01-22;0.74;13050.11;2017;SanDiego
2017-01-15;0.87;23244.82;2017;SanDiego
2017-01-08;0.96;36309.59;2017;SanDiego
2017-01-01;0.93;37802.65;2017;SanDiego
2017-12-31;0.92;32.99;2017;SanFrancisco
2017-12-24;1.15;31.33;2017;SanFrancisco
2017-12-17;1.4;50.58;2017;SanFrancisco
2017-12-10;1.05;55.17;2017;SanFrancisco
2017-12-03;1.28;108;2017;SanFrancisco
2017-11-26;1.52;60;2017;SanFrancisco
2017-11-19;1.48;128;2017;SanFrancisco
2017-11-12;1.27;73;2017;SanFrancisco
2017-11-05;1.41;94.01;2017;SanFrancisco
2017-10-29;1.56;44;2017;SanFrancisco
2017-10-22;1.57;103.92;2017;SanFrancisco
2017-10-15;1.76;231.37;2017;SanFrancisco
2017-10-08;1.65;419.54;2017;SanFrancisco
2017-10-01;1.79;451.17;2017;SanFrancisco
2017-09-24;1.76;463.21;2017;SanFrancisco
2017-09-17;1.81;163.49;2017;SanFrancisco
2017-09-10;1.71;190.74;2017;SanFrancisco
2017-09-03;1.78;76.81;2017;SanFrancisco
2017-08-27;2.09;147.83;2017;SanFrancisco
2017-08-20;2.07;932.19;2017;SanFrancisco
2017-08-13;1.29;1062.21;2017;SanFrancisco
2017-08-06;1.62;753.46;2017;SanFrancisco
2017-07-30;1.3;930.33;2017;SanFrancisco
2017-07-23;1.66;1063.82;2017;SanFrancisco
2017-07-16;1.74;896.01;2017;SanFrancisco
2017-07-09;1.69;1248.27;2017;SanFrancisco
2017-07-02;1.7;1385.15;2017;SanFrancisco
2017-06-25;1.53;1532.97;2017;SanFrancisco
2017-06-18;1.77;1133.49;2017;SanFrancisco
2017-06-11;1.8;1136.13;2017;SanFrancisco
2017-06-04;1.83;1108.81;2017;SanFrancisco
2017-05-28;1.78;805.24;2017;SanFrancisco
2017-05-21;1.86;1157.23;2017;SanFrancisco
2017-05-14;1.77;1127.91;2017;SanFrancisco
2017-05-07;1.42;619.37;2017;SanFrancisco
2017-04-30;1.93;671.26;2017;SanFrancisco
2017-04-23;1.83;550.08;2017;SanFrancisco
2017-04-16;1.69;250.71;2017;SanFrancisco
2017-04-09;1.22;125.64;2017;SanFrancisco
2017-04-02;1.79;67.78;2017;SanFrancisco
2017-03-26;1.79;213.18;2017;SanFrancisco
2017-03-19;1.79;342.06;2017;SanFrancisco
2017-03-12;1.8;407.28;2017;SanFrancisco
2017-03-05;1.59;1172.75;2017;SanFrancisco
2017-02-26;1.18;988.58;2017;SanFrancisco
2017-02-19;1.17;962.82;2017;SanFrancisco
2017-02-12;1.14;1053.53;2017;SanFrancisco
2017-02-05;0.84;976.12;2017;SanFrancisco
2017-01-29;1.13;844.31;2017;SanFrancisco
2017-01-22;0.94;3290.16;2017;SanFrancisco
2017-01-15;1.23;5710.02;2017;SanFrancisco
2017-01-08;1.22;6315.06;2017;SanFrancisco
2017-01-01;0.95;5515.08;2017;SanFrancisco
2017-12-31;1.1;46404.85;2017;Seattle
2017-12-24;1.46;54232.27;2017;Seattle
2017-12-17;1.49;48311.96;2017;Seattle
2017-12-10;1.39;51994.82;2017;Seattle
2017-12-03;1.26;45507;2017;Seattle
2017-11-26;1.61;50872;2017;Seattle
2017-11-19;1.62;63374;2017;Seattle
2017-11-12;1.34;51294;2017;Seattle
2017-11-05;1.37;40236.49;2017;Seattle
2017-10-29;1.53;36815.75;2017;Seattle
2017-10-22;1.48;39747.32;2017;Seattle
2017-10-15;1.74;47512.48;2017;Seattle
2017-10-08;2.02;56577.6;2017;Seattle
2017-10-01;2.01;54904.91;2017;Seattle
2017-09-24;1.99;53318.88;2017;Seattle
2017-09-17;1.88;62936.39;2017;Seattle
2017-09-10;2.07;68261.26;2017;Seattle
2017-09-03;1.94;62704.47;2017;Seattle
2017-08-27;1.54;48406.18;2017;Seattle
2017-08-20;1.67;56032.06;2017;Seattle
2017-08-13;1.81;64712.1;2017;Seattle
2017-08-06;1.73;73095.04;2017;Seattle
2017-07-30;1.72;69630.16;2017;Seattle
2017-07-23;1.54;72025.25;2017;Seattle
2017-07-16;1.68;76671.75;2017;Seattle
2017-07-09;1;34.7;2017;Seattle
2017-07-02;1.21;56.47;2017;Seattle
2017-06-25;1.17;73.92;2017;Seattle
2017-06-18;1.16;92.84;2017;Seattle
2017-06-11;1.21;91.45;2017;Seattle
2017-06-04;1.21;168.72;2017;Seattle
2017-05-28;1.19;57.37;2017;Seattle
2017-05-21;1.25;154.61;2017;Seattle
2017-05-14;1.09;4195.83;2017;Seattle
2017-05-07;1;22522.63;2017;Seattle
2017-04-30;0.92;1467.7;2017;Seattle
2017-04-23;1.11;250.26;2017;Seattle
2017-04-16;1.09;217.5;2017;Seattle
2017-04-09;0.96;280.09;2017;Seattle
2017-04-02;1.18;310.82;2017;Seattle
2017-03-26;1.16;213.09;2017;Seattle
2017-03-19;1.14;1660.18;2017;Seattle
2017-03-12;0.91;19483.58;2017;Seattle
2017-03-05;0.94;180388.07;2017;Seattle
2017-02-26;0.8;79634.56;2017;Seattle
2017-02-19;0.87;81596.26;2017;Seattle
2017-02-12;0.77;85567.69;2017;Seattle
2017-02-05;0.76;152490.79;2017;Seattle
2017-01-29;0.86;40312.44;2017;Seattle
2017-01-22;0.85;112547.31;2017;Seattle
2017-01-15;0.93;10132.02;2017;Seattle
